epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_macro_f1,train_acc,train_loss,val_acc,val_bal_acc,val_loss
33,,1053,,,,,,,,,0.6467780470848083,0.23983512818813324,1.2945427894592285
,0.00041810982507381754,1059,,,,,,,,,,,
34,,1059,,,,,,,0.75,0.9756976366043091,,,
,0.00041810982507381754,1069,,,,,,,,,,,
34,,1069,,,,,,,0.875,0.6958194971084595,,,
,0.00041810982507381754,1079,,,,,,,,,,,
34,,1079,,,,,,,0.765625,0.8760095834732056,,,
34,,1084,,,,,,,,,0.6491646766662598,0.24135684967041016,1.310517430305481
,0.0004115899333974186,1089,,,,,,,,,,,
35,,1089,,,,,,,0.828125,0.8086912631988525,,,
,0.0004115899333974186,1099,,,,,,,,,,,
35,,1099,,,,,,,0.859375,0.7559629678726196,,,
,0.0004115899333974186,1109,,,,,,,,,,,
35,,1109,,,,,,,0.890625,0.7455166578292847,,,
35,,1115,,,,,,,,,0.6587111949920654,0.24146507680416107,1.3066715002059937
,0.0004048762151431006,1119,,,,,,,,,,,
36,,1119,,,,,,,0.828125,0.7833889126777649,,,
,0.0004048762151431006,1129,,,,,,,,,,,
36,,1129,,,,,,,0.8125,0.8081787824630737,,,
,0.0004048762151431006,1139,,,,,,,,,,,
36,,1139,,,,,,,0.859375,0.6969926357269287,,,
36,,1146,,,,,,,,,0.6491646766662598,0.2349618375301361,1.3199552297592163
,0.0003979768499423873,1149,,,,,,,,,,,
37,,1149,,,,,,,0.828125,0.8309164047241211,,,
,0.0003979768499423873,1159,,,,,,,,,,,
37,,1159,,,,,,,0.890625,0.7827589511871338,,,
,0.0003979768499423873,1169,,,,,,,,,,,
37,,1169,,,,,,,0.828125,0.7826016545295715,,,
37,,1177,,,,,,,,,0.6491646766662598,0.24447213113307953,1.3023467063903809
,0.00039090024360901,1179,,,,,,,,,,,
38,,1179,,,,,,,0.828125,0.8379099369049072,,,
,0.00039090024360901,1189,,,,,,,,,,,
38,,1189,,,,,,,0.765625,0.9618899822235107,,,
,0.00039090024360901,1199,,,,,,,,,,,
38,,1199,,,,,,,0.796875,0.8072207570075989,,,
38,,1208,,,,,,,,,0.6515513062477112,0.23848497867584229,1.3158149719238281
,0.00038365501789771835,1209,,,,,,,,,,,
39,,1209,,,,,,,0.78125,0.8329127430915833,,,
,0.00038365501789771835,1219,,,,,,,,,,,
39,,1219,,,,,,,0.90625,0.6612991094589233,,,
,0.00038365501789771835,1229,,,,,,,,,,,
39,,1229,,,,,,,0.78125,0.9261608123779297,,,
,0.00038365501789771835,1239,,,,,,,,,,,
39,,1239,,,,,,,0.8888888955116272,0.6881399154663086,,,
39,,1239,,,,,,,,,0.6610978245735168,0.23394227027893066,1.3196568489074707
,0.0003762500000000001,1249,,,,,,,,,,,
40,,1249,,,,,,,0.65625,1.0684269666671753,,,
,0.0003762500000000001,1259,,,,,,,,,,,
40,,1259,,,,,,,0.828125,0.8176209926605225,,,
,0.0003762500000000001,1269,,,,,,,,,,,
40,,1269,,,,,,,0.90625,0.7106387615203857,,,
40,,1270,,,,,,,,,0.6491646766662598,0.23521192371845245,1.3241914510726929
,0.00036869421178950805,1279,,,,,,,,,,,
41,,1279,,,,,,,0.75,0.8833181858062744,,,
,0.00036869421178950805,1289,,,,,,,,,,,
41,,1289,,,,,,,0.859375,0.7218111753463745,,,
,0.00036869421178950805,1299,,,,,,,,,,,
41,,1299,,,,,,,0.84375,0.8174307942390442,,,
41,,1301,,,,,,,,,0.656324565410614,0.23987513780593872,1.3310034275054932
,0.00036099685883029674,1309,,,,,,,,,,,
42,,1309,,,,,,,0.921875,0.6771636009216309,,,
,0.00036099685883029674,1319,,,,,,,,,,,
42,,1319,,,,,,,0.8125,0.9213706254959106,,,
,0.00036099685883029674,1329,,,,,,,,,,,
42,,1329,,,,,,,0.859375,0.7420077323913574,,,
42,,1332,,,,,,,,,0.6420047879219055,0.23950089514255524,1.3249402046203613
,0.0003531673191612606,1339,,,,,,,,,,,
43,,1339,,,,,,,0.859375,0.7198265790939331,,,
,0.0003531673191612606,1349,,,,,,,,,,,
43,,1349,,,,,,,0.84375,0.773805558681488,,,
,0.0003531673191612606,1359,,,,,,,,,,,
43,,1359,,,,,,,0.875,0.7580136060714722,,,
43,,1363,,,,,,,,,0.656324565410614,0.24167577922344208,1.3295979499816895
,0.0003452151318704383,1369,,,,,,,,,,,
44,,1369,,,,,,,0.875,0.7772101163864136,,,
,0.0003452151318704383,1379,,,,,,,,,,,
44,,1379,,,,,,,0.859375,0.7419620752334595,,,
,0.0003452151318704383,1389,,,,,,,,,,,
44,,1389,,,,,,,0.828125,0.7753603458404541,,,
44,,1394,,,,,,,,,0.6587111949920654,0.23530231416225433,1.3283026218414307
,0.0003371499854731031,1399,,,,,,,,,,,
45,,1399,,,,,,,0.90625,0.6733949184417725,,,
,0.0003371499854731031,1409,,,,,,,,,,,
45,,1409,,,,,,,0.875,0.7783122658729553,,,
,0.0003371499854731031,1419,,,,,,,,,,,
45,,1419,,,,,,,0.84375,0.8387327194213867,,,
45,,1425,,,,,,,,,0.6467780470848083,0.22946545481681824,1.3339464664459229
,0.00032898170610779956,1429,,,,,,,,,,,
46,,1429,,,,,,,0.84375,0.7337485551834106,,,
,0.00032898170610779956,1439,,,,,,,,,,,
46,,1439,,,,,,,0.875,0.7859326601028442,,,
,0.00032898170610779956,1449,,,,,,,,,,,
46,,1449,,,,,,,0.875,0.7266924381256104,,,
46,,1456,,,,,,,,,0.6658711433410645,0.24849463999271393,1.3472594022750854
,0.00032072024556470733,1459,,,,,,,,,,,
47,,1459,,,,,,,0.859375,0.7143911719322205,,,
,0.00032072024556470733,1469,,,,,,,,,,,
47,,1469,,,,,,,0.828125,0.778206467628479,,,
,0.00032072024556470733,1479,,,,,,,,,,,
47,,1479,,,,,,,0.796875,0.7878540754318237,,,
47,,1487,,,,,,,,,0.6658711433410645,0.24083195626735687,1.3461098670959473
,0.0003123756691609178,1489,,,,,,,,,,,
48,,1489,,,,,,,0.890625,0.7607600688934326,,,
,0.0003123756691609178,1499,,,,,,,,,,,
48,,1499,,,,,,,0.90625,0.7321469187736511,,,
,0.0003123756691609178,1509,,,,,,,,,,,
48,,1509,,,,,,,0.765625,0.8172785043716431,,,
48,,1518,,,,,,,,,0.6515513062477112,0.2324448972940445,1.3430715799331665
,0.0003039581434773955,1519,,,,,,,,,,,
49,,1519,,,,,,,0.8125,0.8124735951423645,,,
,0.0003039581434773955,1529,,,,,,,,,,,
49,,1529,,,,,,,0.78125,0.8740800619125366,,,
,0.0003039581434773955,1539,,,,,,,,,,,
49,,1539,,,,,,,0.75,0.9122574925422668,,,
,0.0003039581434773955,1549,,,,,,,,,,,
49,,1549,,,,,,,0.9166666865348816,0.6285459995269775,,,
49,,1549,,,,,,,,,0.6587111949920654,0.24102292954921722,1.3502718210220337
,0.00029547792397256533,1559,,,,,,,,,,,
50,,1559,,,,,,,0.828125,0.767134964466095,,,
,0.00029547792397256533,1569,,,,,,,,,,,
50,,1569,,,,,,,0.828125,0.7801941633224487,,,
,0.00029547792397256533,1579,,,,,,,,,,,
50,,1579,,,,,,,0.859375,0.7404465675354004,,,
50,,1580,,,,,,,,,0.6491646766662598,0.2383107990026474,1.3479108810424805
,0.00028694534248761627,1589,,,,,,,,,,,
51,,1589,,,,,,,0.859375,0.6828805208206177,,,
,0.00028694534248761627,1599,,,,,,,,,,,
51,,1599,,,,,,,0.84375,0.7544386386871338,,,
,0.00028694534248761627,1609,,,,,,,,,,,
51,,1609,,,,,,,0.875,0.7146471738815308,,,
51,,1611,,,,,,,,,0.6515513062477112,0.24191726744174957,1.365644097328186
,0.0002783707946587443,1619,,,,,,,,,,,
52,,1619,,,,,,,0.84375,0.8218491077423096,,,
,0.0002783707946587443,1629,,,,,,,,,,,
52,,1629,,,,,,,0.84375,0.8146613836288452,,,
,0.0002783707946587443,1639,,,,,,,,,,,
52,,1639,,,,,,,0.828125,0.8081948757171631,,,
52,,1642,,,,,,,,,0.6515513062477112,0.24210193753242493,1.3431273698806763
,0.0002697647272516711,1649,,,,,,,,,,,
53,,1649,,,,,,,0.78125,0.8717479705810547,,,
,0.0002697647272516711,1659,,,,,,,,,,,
53,,1659,,,,,,,0.828125,0.7869582176208496,,,
,0.0002697647272516711,1669,,,,,,,,,,,
53,,1669,,,,,,,0.921875,0.6858488321304321,,,
53,,1673,,,,,,,,,0.656324565410614,0.23563367128372192,1.348789930343628
,0.0002611376254338691,1679,,,,,,,,,,,
54,,1679,,,,,,,0.828125,0.7105221152305603,,,
,0.0002611376254338691,1689,,,,,,,,,,,
54,,1689,,,,,,,0.828125,0.7859503030776978,,,
,0.0002611376254338691,1699,,,,,,,,,,,
54,,1699,,,,,,,0.921875,0.6163187026977539,,,
54,,1704,,,,,,,,,0.6539379358291626,0.24235886335372925,1.330467939376831
,0.0002525,1709,,,,,,,,,,,
55,,1709,,,,,,,0.78125,0.8846820592880249,,,
,0.0002525,1719,,,,,,,,,,,
55,,1719,,,,,,,0.828125,0.7660092115402222,,,
,0.0002525,1729,,,,,,,,,,,
55,,1729,,,,,,,0.890625,0.7173607349395752,,,
55,,1735,,,,,,,,,0.6491646766662598,0.23847737908363342,1.3441838026046753
,0.00024386237456613109,1739,,,,,,,,,,,
56,,1739,,,,,,,0.828125,0.7893373966217041,,,
,0.00024386237456613109,1749,,,,,,,,,,,
56,,1749,,,,,,,0.84375,0.79256272315979,,,
,0.00024386237456613109,1759,,,,,,,,,,,
56,,1759,,,,,,,0.84375,0.7388324737548828,,,
56,,1766,,,,,,,,,0.6539379358291626,0.23394520580768585,1.3494631052017212
,0.000235235272748329,1769,,,,,,,,,,,
57,,1769,,,,,,,0.921875,0.6684932708740234,,,
,0.000235235272748329,1779,,,,,,,,,,,
57,,1779,,,,,,,0.875,0.7803791165351868,,,
,0.000235235272748329,1789,,,,,,,,,,,
57,,1789,,,,,,,0.84375,0.7838080525398254,,,
57,,1797,,,,,,,,,0.6539379358291626,0.24339981377124786,1.359028935432434
,0.0002266292053412558,1799,,,,,,,,,,,
58,,1799,,,,,,,0.875,0.6949083805084229,,,
,0.0002266292053412558,1809,,,,,,,,,,,
58,,1809,,,,,,,0.859375,0.7340891361236572,,,
,0.0002266292053412558,1819,,,,,,,,,,,
58,,1819,,,,,,,0.84375,0.7844347953796387,,,
58,,1828,,,,,,,,,0.656324565410614,0.2403775453567505,1.3619383573532104
,0.0002180546575123838,1829,,,,,,,,,,,
59,,1829,,,,,,,0.875,0.7394214272499084,,,
,0.0002180546575123838,1839,,,,,,,,,,,
59,,1839,,,,,,,0.828125,0.8133285045623779,,,
,0.0002180546575123838,1849,,,,,,,,,,,
59,,1849,,,,,,,0.859375,0.7366183996200562,,,
,0.0002180546575123838,1859,,,,,,,,,,,
59,,1859,,,,,,,0.944444477558136,0.6261093020439148,,,
59,,1859,,,,,,,,,0.6491646766662598,0.22891299426555634,1.365136742591858
,0.00020952207602743475,1869,,,,,,,,,,,
60,,1869,,,,,,,0.9375,0.6659307479858398,,,
,0.00020952207602743475,1879,,,,,,,,,,,
60,,1879,,,,,,,0.84375,0.7336022257804871,,,
,0.00020952207602743475,1889,,,,,,,,,,,
60,,1889,,,,,,,0.921875,0.6566334366798401,,,
60,,1890,,,,,,,,,0.6467780470848083,0.22933875024318695,1.3624026775360107
,0.0002010418565226046,1899,,,,,,,,,,,
61,,1899,,,,,,,0.9375,0.6261978149414062,,,
,0.0002010418565226046,1909,,,,,,,,,,,
61,,1909,,,,,,,0.875,0.6521358489990234,,,
,0.0002010418565226046,1919,,,,,,,,,,,
61,,1919,,,,,,,0.9375,0.6143041849136353,,,
61,,1921,,,,,,,,,0.6491646766662598,0.22120635211467743,1.380174160003662
,0.00019262433083908222,1929,,,,,,,,,,,
62,,1929,,,,,,,0.875,0.756159782409668,,,
,0.00019262433083908222,1939,,,,,,,,,,,
62,,1939,,,,,,,0.9375,0.5952866077423096,,,
,0.00019262433083908222,1949,,,,,,,,,,,
62,,1949,,,,,,,0.90625,0.665698766708374,,,
62,,1952,,,,,,,,,0.6491646766662598,0.22833500802516937,1.3743031024932861
,0.00018427975443529272,1959,,,,,,,,,,,
63,,1959,,,,,,,0.890625,0.6670569181442261,,,
,0.00018427975443529272,1969,,,,,,,,,,,
63,,1969,,,,,,,0.890625,0.6866780519485474,,,
,0.00018427975443529272,1979,,,,,,,,,,,
63,,1979,,,,,,,0.890625,0.6507002115249634,,,
63,,1983,,,,,,,,,0.6443914175033569,0.22919216752052307,1.3665201663970947
,0.00017601829389220054,1989,,,,,,,,,,,
64,,1989,,,,,,,0.859375,0.7322460412979126,,,
,0.00017601829389220054,1999,,,,,,,,,,,
64,,1999,,,,,,,0.921875,0.6656022667884827,,,
,0.00017601829389220054,2009,,,,,,,,,,,
64,,2009,,,,,,,0.90625,0.6676188707351685,,,
64,,2014,,,,,,,,,0.6515513062477112,0.21836107969284058,1.3743013143539429
,0.000167850014526897,2019,,,,,,,,,,,
65,,2019,,,,,,,0.859375,0.7418013215065002,,,
,0.000167850014526897,2029,,,,,,,,,,,
65,,2029,,,,,,,0.921875,0.6537280082702637,,,
,0.000167850014526897,2039,,,,,,,,,,,
65,,2039,,,,,,,0.859375,0.6961057782173157,,,
65,,2045,,,,,,,,,0.6467780470848083,0.23101574182510376,1.3636702299118042
,0.00015978486812956175,2049,,,,,,,,,,,
66,,2049,,,,,,,0.859375,0.7438884377479553,,,
,0.00015978486812956175,2059,,,,,,,,,,,
66,,2059,,,,,,,0.84375,0.7785041332244873,,,
,0.00015978486812956175,2069,,,,,,,,,,,
66,,2069,,,,,,,0.859375,0.7433955073356628,,,
66,,2076,,,,,,,,,0.6491646766662598,0.2235182225704193,1.3713358640670776
,0.0001518326808387395,2079,,,,,,,,,,,
